chi,restart_idx,seed,converged,num_steps,elapsed_sec,fidelity,entropy,final_energy,error_message
16,0,174042,1,240,245.16014395599996,0.990075084521528,0.4782450972603305,-6.895755066477539,
16,1,182042,1,240,232.26566166699922,0.9777444552414746,0.43745266540905353,-6.882439656367585,
16,2,168042,1,240,233.81797135000306,0.9880518172582333,0.46494333645981156,-6.89298781764834,
16,3,180042,1,240,235.29600992999985,0.9629787919388987,0.4060628043017473,-6.869501505582985,
