chi,best_restart_idx,seed,converged,elapsed_sec,fidelity,entropy,final_energy,error_message
4,5,45042,1,12.038137669000207,0.749778493488637,0.3761935799427025,-6.778996430565463,
8,4,84042,1,16.110100813000827,0.8835862818660285,0.3897375781610815,-6.825277243168812,
16,1,161042,1,128.9809492860004,0.9157933765036594,0.4002154850495507,-6.84041092126148,
