chi,best_restart_idx,seed,converged,elapsed_sec,fidelity,entropy,final_energy,error_message
8,0,80042,1,18.470931987001677,0.8956893471592845,0.4136312058776642,-6.835477651070125,
16,4,164042,1,120.62415388499721,0.9749390270578193,0.4099806040980654,-6.880900148218598,
